addr,contract_name,compiler,balance,tx_count,settings,date_verified
0xde871faadf05a39aa3a871525696ff4c87ecd550,UniversalManager,v0.4.18,0 Ether,34,,1/14/2018
0x2268003d92FF03Be6ca6dA029F8D8127FD2F617e,ShortOrder,v0.4.18,0.01326 Ether,34,,12/26/2017
0xa63864e4b6eb2838ea5cc8f1dace9909d38c364a,MultiSend,v0.4.19,0 Ether,34,-,12/19/2017
0xe84ab07e88df4e56aca476b7e5dc341c6104d979,Crowdsale,v0.4.19,0 Ether,34,-,12/17/2017
0x7d4d20d71c331df3d5675112ca5a873b3243d3f2,ReciveAndSend,v0.4.11,0 Ether,34,-,12/11/2017
0x5d356ebdaed2798547889ffa12fc587347e5ad89,FortitudeRanchCrowdsale,v0.4.15,0 Ether,34,,12/7/2017
0xbe8eb4c36a6f6ccb9bdb8533be70dc5988011466,CrowdsaleTokenExt,v0.4.11,0 Ether,34,,12/1/2017
0xbF7c350591FfA4907Ce2Ed40A6A7e011F368d5D3,MintedTokenCappedCrowdsaleExt,v0.4.11,0 Ether,34,,11/20/2017
0x203a118122f4b61ae8d09d57fcffe99600262706,MINDTokenPreSale,v0.4.18,0 Ether,34,,11/17/2017
0x0f6029ebde2ecd9ab4d60dd5d0a297e9e59bf77a,ADXExchange,v0.4.15,0 Ether,34,,11/16/2017
0x046D4E9d3c50AE1738504d91da01B14AAA19b564,Bithereum,v0.4.11,0 Ether,34,,10/28/2017
0xca2bcc87e6ea90826754570d0722b6fc3a9eba21,Crowdsale,v0.4.17,0 Ether,34,-,9/30/2017
0x6994699c731dd7e389c209201ec51e8aff283bf9,tokensale,v0.4.15,0 Ether,34,,9/27/2017
0x6e7778b39c6689ff9af854748492a92e5f902128,BitcoinLatina,v0.4.24,0 Ether,33,-,6/5/2018
0x05acf6955e199b0dcc33b74a91bacbaffa86d5cb,Tiptop,v0.4.20,0.815796595470539977 Ether,33,,6/2/2018
0xc260b99d8da199383e64378809b671e11d3ecf1d,BitronCoin,v0.4.24,0.04540834 Ether,33,-,6/1/2018
0x662bA51F62591830CD380a7A9bEB232DbD7a92a4,CELToken,v0.4.20,0 Ether,33,-,5/31/2018
0x36db70e49ec65c2b14032078fcd1687c9cd21e03,BasicMission,v0.4.24,0 Ether,33,,5/31/2018
0x2b2d7d874bbfb73f85b2f8a9ee0d9f3e93722622,TokenListingManager,v0.4.22,0 Ether,33,,5/29/2018
0xe241fef090664122e62eefe139a6c7a35f4989a4,StoneToken,v0.4.21,0 Ether,33,,5/26/2018
0x7fccf800568747b178c6cbbe4bf3d147df75ac61,CBCToken,v0.4.24,0 Ether,33,-,5/24/2018
0x0a34dfb1f68b68518ac53ec9ba4115ccd8922816,Sale,v0.4.21,18.053096978 Ether,33,,5/23/2018
0x21732476ec79bb32373deaf58d796755664780e6,TurtleFarmer,v0.4.24,0.000612693375251084 Ether,33,-,5/22/2018
0xd3aaf402a2fd26424e60f91a7783def8a444f880,MobileTokenAlert,v0.4.24,0.005 Ether,33,-,5/22/2018
0xf5d714d9cd577b7daf83f84aea37a1eb0787e7ad,HeliosToken,v0.4.23,0 Ether,33,-,5/12/2018
0x30e527243f0345cbad4e816af96c6363e431678e,FACHAINStandardToken,v0.4.13,0 Ether,33,,5/12/2018
0xc23546f6e0f50abfdceb005988eb85104054699e,PlusPayLite,v0.4.18,0 Ether,33,-,5/7/2018
0x58ba813f72223696e16ce78f442ace42fbd086d6,EthPriceProvider,v0.4.24,0.00335987807420416 Ether,33,-,5/6/2018
0xf07d979303c50a8632848cb154c6b30980218c07,PXLProperty,v0.4.23,0 Ether,33,,5/1/2018
0x62aaf435273bc4baa78dcebd6590042d7e58ba6f,CrypviserToken,v0.4.23,0 Ether,33,,4/28/2018
0x4531b7a3a5440414007f69911b786ebc10e63d1f,TokenERC20,v0.4.23,0 Ether,33,,4/26/2018
0xed00a2cba066714999ec703350e0a5b6b7ab66cb,O2OToken,v0.4.16,0 Ether,33,,4/23/2018
0xbeafd856b0732c9a80c00921b826ade4c6aae4ee,BB,v0.4.21,0 Ether,33,-,4/18/2018
0x7F129200E0D5bEF833eaE9b1b782099c13dB42dA,RTC,v0.4.21,0 Ether,33,,4/17/2018
0x2aae473e183f9a61a65502367db6f65628f722af,Fructus,v0.4.21,0 Ether,33,-,4/13/2018
0x3a0d82a334155B0d0a37791ee4d157ceFF3F3c14,IHubToken,v0.4.11,0 Ether,33,-,4/10/2018
0xd38665ac9cc87af827c6569a042d69a3c0b57d01,FreshWaterFlow,v0.4.21,0 Ether,33,-,4/8/2018
0xd59b961d5be7ae59486cf4431cbd5534c9ef4f0d,TTCoin,v0.4.21,0 Ether,33,-,3/20/2018
0xdaaab43c2df2588980826e3c8d46828fc0b44bfe,Tratok,v0.4.21,0 Ether,33,-,3/15/2018
0xcb4fc459c926e5e10b698009f6f3c1ed658faef7,Coinflip,v0.4.19,0.0022 Ether,33,,3/8/2018
0xb6c3f831d759599215033e55243853225f33b770,GameItemNew,v0.4.20,0 Ether,33,-,3/8/2018
0x2b750DEfbaC88e4DE4c93c523feC23396bf7a8fa,YamatoCoinCrowdSale,v0.4.18,0 Ether,33,-,3/6/2018
0x3b7d2a283f5e76b5978c20c4bf578defdefa53ea,BRV,v0.4.19,0 Ether,33,,3/4/2018
0xFc0BD00e00e6F695db97cb83396742695b18E626,MintedTokenCappedCrowdsaleExt,v0.4.11,0 Ether,33,,3/3/2018
0xdb00f98726e1ff4f5f4e446e380e260202c30c5d,ExtrabitToken,v0.4.20,0 Ether,33,-,3/2/2018
0xd806f2945baf1243ce1cbfedaa81d65a75655a9c,XJC,v0.4.19,0 Ether,33,-,2/27/2018
0x3d2dd0ea5ee462f597d05f3eaf147c6156206d86,QNTU,v0.4.20,0 Ether,33,,2/23/2018
0x2ea91a843aeea778e40e70623612cc720a6f751e,CPToken,v0.4.19,0 Ether,33,-,2/21/2018
0x1bdf171d5cc20544bf6e1536329a3d8dc166a78e,EthFlip,v0.4.19,0.01 Ether,33,,2/13/2018
0x1f21d8395655fb262251897df7cb3c9358bec6a2,MyToken,v0.4.19,0 Ether,33,-,2/7/2018
0xd70e66775a74a9aedeac6e28313e1033cd726552,TokenERC20,v0.4.19,0 Ether,33,-,2/6/2018
0x3db9f293b2e992f8c339a543561a615559c375dd,Countdown,v0.4.19,0 Ether,33,,2/4/2018
0xA9902d1Eace8ad794f5EB3E89c86610D3C361Df2,TokenERC20,v0.4.19,0 Ether,33,-,1/28/2018
0x554a39d838f18057a1f8a5191330cc2d1522339f,TrubxCoin,v0.4.19,0 Ether,33,-,1/27/2018
0xffbedc1e9266fa0e257821c1399eac6c56a15229,AMDToken,v0.4.19,0 Ether,33,-,1/22/2018
0x6695ff9ef4a5482b89b53b57462f7030ce58ce6a,FartToken,v0.4.19,0.001 Ether,33,,1/22/2018
0xbE180Bde908aAaCE965545e86Ea0dB5208A02314,MyAdvancedToken,v0.4.19,0 Ether,33,,1/20/2018
0x1bca728c39d05529ad4257943f620734b151cade,MyAdvancedToken,v0.4.18,0 Ether,33,,1/9/2018
0x17f68886d00845867c154c912b4ccc506ec92fc7,WyvernDAO,v0.4.18,0 Ether,33,,1/7/2018
0x52a5e1a56a124dce84e548ff96122246e46d599f,MultiGamesToken,v0.4.19,0 Ether,33,,12/23/2017
0xb8c07c219202afd165b7ecfd5800b7e941338193 (GlobalInvestPlaceICO),ExchangeManager,v0.4.19,0.038856603089807528 Ether,33,-,12/11/2017
0xa00becc978773ebadf90277711b3b4246404849d,TakeProfitToken,v0.4.18,0 Ether,33,,11/27/2017
0xec301991a364fd034f010b19b0f09fbdf5f83b10,AssetToken,v0.4.15,0 Ether,33,-,11/21/2017
0x2a0f713aa953442eaca9ea47083f656170e67ba4,Pub,v0.4.18,0 Ether,33,,11/13/2017
0xd7cf8eae66f26e13a400772a054b19fb3d98c269,TokenAuction,v0.4.15,0 Ether,33,,11/11/2017
0xf443aaaf1e0770a078b5e1b783e68eb71c9e2f0f,BytetherOV,v0.4.18,0 Ether,33,,11/5/2017
0x61b84b8f683ae4408bdb87de9a6cb12ed60e475d,PearlBonus,v0.4.18,0 Ether,33,,10/31/2017
0x0a9b6bf5093a934c87ec8ae90e2173982946934e,GetToken,v0.4.15,0.000005736980020254 Ether,33,,10/4/2017
0x514bc174df04a4b04ae2Be81ee8c788c3796B06B,DecoBank,v0.4.13,0 Ether,33,,9/29/2017
0xeca0415f309789ade195a51988d760b6d51f5de9,GreenMed,v0.4.11,0 Ether,33,,9/24/2017
0xe60bfffc17ec0a32c45b30d4ccf8b8ce742c3405 (BurstIQToken),BiQToken,v0.4.15,0 Ether,33,,9/19/2017
0x40d03b7a1c832c9bf809a330403aae4a13ee2561,TTest,v0.4.19,0 Ether,32,,6/5/2018
0x3032b9e916a575db2d5a0c865f413a82891bd260,EONToken,v0.4.24,0 Ether,32,,6/1/2018
0x35e7bbb36227d43dda6caa301c0294e35477d597,BitGuildTrade,v0.4.21,0 Ether,32,,5/17/2018
0x2c745664fb4e9528fb32487d834e4aacfff1f027,BitexToken,v0.4.21,0 Ether,32,,5/8/2018
0x7f3bdd02f3b78975b66578c70f995d638b277bf2,DogeCash,v0.4.23,0 Ether,32,,5/7/2018
0xe4d9306C7C9a275AD286c1349c684E0f2626d0c7,Fomo3D,v0.4.23,0.147684580446061692 Ether,32,-,5/7/2018
0xf21edc87a7c56355802d78009a1498be090f7840,AllstocksCrowdsale,v0.4.23,0 Ether,32,,5/7/2018
0x1043f8ebc64fd8fb4b9884a43330dc0cf6f74194,MicoinNetworkToken,v0.4.16,0 Ether,32,,5/7/2018
0xc2646eda7c2d4bf131561141c1d5696c4f01eb53,Trove,v0.4.23,0 Ether,32,-,5/5/2018
0x4df6de08d11f11ebad5d9e136b768849426fb8a7,Etherwow,v0.4.21,0 Ether,32,,4/26/2018
0x7d6d887c4078e6634102329f41725d21c0756aae,ZoologicalGarden,v0.4.20,0 Ether,32,,4/24/2018
0x099764910a38190bbd317857e635e6f461b11119,IronHands,v0.4.22,0 Ether,32,,4/19/2018
0x5d95423431507d512c2d8b0bf7280a7af22cce12,AprilAirdrop,v0.4.21,0 Ether,32,,4/16/2018
0xedb7f6c49e26c4602b109755246155c522dd4032,IAMEPrivateSale,v0.4.21,0 Ether,32,-,4/12/2018
0xc34a85c8f884e29a92be83eb2948ead5eca09b4f,AirDrop,v0.4.18,0 Ether,32,-,4/11/2018
0xee3dc775669d2415cad8b5b424e6c97ad60ebef5,EncryptedToken,v0.4.16,0.04 Ether,32,-,4/9/2018
0x39fd0c991a7a067415f596323d1e4a59e6a0098d,Bothereum,v0.4.19,0 Ether,32,,4/9/2018
0x87ff4a65200337b88ae5c43650e2b7d5a8f17d10,CoiinToken,v0.4.18,0 Ether,32,,4/8/2018
0x6c9873e811083bf939253d2a86839d72957272f0,MultiSigWalletWithDailyLimit,v0.4.19,"1,348.6863018774978 Ether",32,,4/8/2018
0xd86fce1890bf98fc086b264a66ca96c7e3b03b40,MultiSigWallet,v0.4.18,"1,418.988679642275416168 Ether",32,,3/30/2018
0xa1de36ede424207b476c78405122beb08ac48b89,ServiceStation,v0.4.21,0.0127832 Ether,32,-,3/27/2018
0x729c2bAC7fFEf4330607e49C67364C28E8515c9d,OHC_Crowdsale,v0.4.19,0 Ether,32,,3/26/2018
0x8ee8441eb7e570b96d0a09914a073f7701d8b404,CrosspaysToken,v0.4.18,0 Ether,32,,3/19/2018
0x4907992735804d10fa5e96c07a5d77a79543b691,SpeedCashTokenContract,v0.4.20,0 Ether,32,-,3/19/2018
0x92ea0d71b3f51883968e52da5db41baf8b35b4c1,EtherHiLo,v0.4.19,0 Ether,32,,3/17/2018
0xfe12e4e381c45dde0a87d8a8e7404542bbe574a5,ImagodeiToken,v0.4.21,0 Ether,32,-,3/17/2018
0x2630331FF97cef5b3913fF2302862318ef980495,EcoToken,v0.4.18,0 Ether,32,,3/14/2018
0x7e8e261e5b20a0936680baf7bdf6fd12403c8d7a,LoveToken,v0.4.21,0 Ether,32,,3/13/2018
0x2af8b34f04e93c79ee3a1f300a019f29869d896a,SiliconValleyToken,v0.4.20,0.99 Ether,32,,3/13/2018
0xf4c3a48f27666ef8bedab8d73c0117e1aeaf1ba0,ItemMarket,v0.4.21,0.015 Ether,32,,3/12/2018
0x9b984d5a03980d8dc0a24506c968465424c81dbe (PrysmaticLabsMultisig),MultiSigWallet,v0.4.19,307.6419396329302299 Ether,32,,3/11/2018
0x13ea3e8f20fdabb3996d7580df50143b93e4ba27,Dealer,v0.4.19,0 Ether,32,-,3/10/2018
0xfcc74ab9a02d55b9b1d0c378547a6bcfad7597c9,WashCrowdsale,v0.4.19,0 Ether,32,-,3/9/2018
0x191217777cb44c000700fbf76696a098f74c566c,Redicon,v0.4.19,0.0102 Ether,32,-,3/8/2018
0x3d5f2f4e4b9cf03e896ff2093569078ce45ba0c0,FightClockAuction,v0.4.18,0 Ether,32,,3/7/2018
0xe081b71ed098fbe1108ea48e235b74f122272e68,THETOKEN,v0.4.19,0 Ether,32,-,2/22/2018
0xD84958Efa6fE4e6F29457917a9aB1bBc1b542995 (OrocryptGoldToken),OCG,v0.4.19,0 Ether,32,,2/14/2018
0x925e368c442145f49a4b5fafe3b60a9bb07f337b,Asset,v0.4.19,0 Ether,32,,2/11/2018
0xbb1e087675c5c69edc1f11d7f0270ef705992a21,ChipCoinContract,v0.4.19,0 Ether,32,-,2/9/2018
0x94eb295ec89d759bf803628d2c58de09d8f67950,ERC721BuyListing,v0.4.18,0.0019644 Ether,32,,2/2/2018
0xaf7d69fc8a14eb37ae07ddef4b209d157cbe4738,Factory,v0.4.17,0 Ether,32,-,1/20/2018
0xe5cff4de133f7c23898ce49dad5a3715f507d85d,LOCIairdropper,v0.4.18,0 Ether,32,,1/17/2018
0xeab43193cf0623073ca89db9b712796356fa7414 (HelloGold_GoldXToken),GoldBackedToken,v0.4.19,0 Ether,32,,1/12/2018
0xc58575d957ac5cd69267049eee86be8807ff4343,PornTokenV2Upgrader,v0.4.19,0 Ether,32,,1/11/2018
0x34a98a3f8fa9b57dc0e961c73d8540c33fecb81d,MultiSigWallet,v0.4.15,81.798470666933800921 Ether,32,,1/5/2018
0x8ae7dd1aeeb22e6de0ebdf787f3d0246ccc54864,MXLPresale,v0.4.19,0.37184357952684272 Ether,32,,12/28/2017
0xc2ca6459ee94aaca86ebdad775eb2a0ba55081d4,Crowdsale,v0.4.19,0 Ether,32,-,12/21/2017
0xc96d4c01834ab2f35be35632ea6a9a708343895d,BlockdeblockContract,v0.4.18,0 Ether,32,-,12/18/2017
0xad18a639d0eba8f2f887dcb8262cca6fe304e573,BitcoinGo,v0.4.20,0 Ether,32,,12/10/2017
0xdae46fadfd30e7b6de74937626adf09d947ecc62,PreIco,v0.4.18,0 Ether,32,,12/8/2017
0x00be721be5e52da3a7e3e3e1dd871bbc5e1c17fb,REALotteryWheel,v0.4.18,0.00473249 Ether,32,,12/6/2017
0xBfD9A5911a655729660048bD8f91511b09A439A3,GimmerPreSale,v0.4.18,0 Ether,32,,12/5/2017
0x20047cE357D083D022114592aF4001fc019F4c47,metahashtoken,v0.4.18,0 Ether,32,,11/30/2017
0x04c62019ab478bff5874e7b7d9bc84fcf7e30025,MultiSigWallet,v0.4.18,"36,146.003 Ether",32,,11/16/2017
0x5365f115a2598c42a0fe885bc925e643904d7ca6,EthereumStar,v0.4.11,0 Ether,32,-,11/15/2017
0x8440a3db2e68166810bb340ef20d0fac23cbe3f0 (B2BCCrowdsale),B2BCCrowdsale,v0.4.15,0 Ether,32,-,11/3/2017
0x6d5d2755d75d816085a70d0ec5ec7c57eea2015f,SISApreSale,v0.4.11,0 Ether,32,,10/17/2017
0x142faac759dc7da4f92c0c290296f5da4fe360fc,MRAToken,v0.4.17,0 Ether,32,-,10/13/2017
0x3526CF7d12C95B11a680678Cc1F705CBa667578d,StaffFunds,v0.4.17,1 wei,32,-,9/29/2017
0x93b1e78a3e652cd2e71c4a767595b77282344932,BitoProToken,v0.4.23,0 Ether,31,-,5/24/2018
0x301a7F0F98725D3f9cA889E935b579f1D896B322,HUMToken,v0.4.24,0 Ether,31,,5/23/2018
0xB6259685685235c1eF4B8529e7105f00BD42b9f8,RrcToken,v0.4.24,0 Ether,31,-,5/22/2018
0xdfa8c502b826da290c90e370b378a73b3dba355b,EtherShrimpFutures,v0.4.24,0.07750102168678006 Ether,31,,5/18/2018
0xeE324E0B29D3EE7E47e3b1B790c054Bccc118604,MintedTokenCappedCrowdsaleExt,v0.4.11,0 Ether,31,,5/17/2018
0xC4981B090A16da86fd80919b609Ef696B3F5e66E,LovrToken,v0.4.23,0 Ether,31,,5/15/2018
0x10d3b05468f384258630e4fe142c830efe4120ca,AWAXToken,v0.4.23,0 Ether,31,,5/7/2018
0x712f0350df4f56fad07bd5e2c74941cc30c5df88,DTCC_ILOW_3,v0.4.21,0 Ether,31,-,4/21/2018
0xeaed30a1854260b8cf773ec332b40bf6f415f396,NTVToken,v0.4.19,0 Ether,31,,4/18/2018
0x57409c375540bd4a29d64431e1e0b74ba7e12b6a,EthGraffiti,v0.4.22,0.00000000000000207 Ether,31,-,4/17/2018
0xadadcbb85c28198793b1ac5ac4e5422887f107df,InfinitiEstate,v0.4.19,0 Ether,31,,4/12/2018
0xd0b0f77c2454b28b925b7430a71df0ebf8a150ac,Lambo,v0.4.21,0 Ether,31,,4/12/2018
0x47427a4921bdf2b3ac75ecf53193a5265af4a12f,WMCToken,v0.4.16,0 Ether,31,,4/9/2018
0xecfd249f3fb1c32b45b58c67110a25ce9de1ddb5,AlphaMarketTeamBountyWallet,v0.4.21,0 Ether,31,,4/8/2018
0x4f43f4feb9f633ceaad86d8c2d8e6125f254ab2a,KoalaChain,v0.4.19,0 Ether,31,-,3/31/2018
0xa17c4ec994fada57e3a8bcaee70d45c276831249,Kubic,v0.4.21,0 Ether,31,-,3/30/2018
0x00c7df5b7d09b3f42525f5c956b17882de47de6b,PiBetaToken,v0.4.21,0 Ether,31,-,3/30/2018
0x0062179227c03efc81301ade144f447f2561edd5,Presale,v0.4.21,0 Ether,31,,3/27/2018
0x6fd0305217f176c128a9e236d7cb3e459892a290,BigbomPrivateSaleList,v0.4.19,0 Ether,31,-,3/26/2018
0x745081d072745d3c025a552b3ee6e1da5567eeab,PapaBearToken,v0.4.21,0 Ether,31,-,3/23/2018
0x09e33737e4b56ffd7fa092fae2109662141ab87f,Indorser,v0.4.21,0 Ether,31,-,3/23/2018
0x840086881facb1e8c222fa5deb2f93f238b0ba95,TokenRDC,v0.4.21,0 Ether,31,,3/23/2018
0xc4fa0ac077a69934d2db0a37654c31395a05b8c9,SimplePHXExchange,v0.4.21,0.0004 Ether,31,,3/19/2018
0x007b749fd9c28455f03a57c005f4249693550e51,TraceChain,v0.4.21,0 Ether,31,-,3/16/2018
0xac1badba2d5ad0df7b002091a09117710565a1eb,TokenLayer,v0.4.20,0 Ether,31,,3/13/2018
0xFA69B360a33acebA81a6Ff762150F25B311cE039,Airdropper,v0.4.21,0 Ether,31,-,3/13/2018
0x0936Be17E1deC264Bfaf6936167e8D2b9DE20d0E,MintedTokenCappedCrowdsaleExt,v0.4.11,0 Ether,31,,3/7/2018
0x3c159c0b03974f4b2befdde6f9f4ef09fd8d697b,CulturalCoinToken,v0.4.18,0 Ether,31,-,2/26/2018
0xb19b2aee77e84153a052402b8561d10bff9f1416,HypeRideCrowdsale,v0.4.19,0 Ether,31,,2/19/2018
0xeeb69fca351cfd49a8b977b28868d7e6edb9cd02,ApolloSeptemToken,v0.4.18,0 Ether,31,,2/16/2018
0x1bafa500bd219a2afb8f2d0286cc9480c7bd95c2,Asset,v0.4.19,0 Ether,31,,2/13/2018
0x3cfdef8abfb4cc4c8485fb580658aac352e05874,SMEBankingPlatformSale2,v0.4.18,0 Ether,31,,1/27/2018
0xD663636102e41C173BCBB98b8980Faf29476f472,Token,v0.4.18,0 Ether,31,,1/25/2018
0x5f5b2c8af81193bdaf2cb6793fb3d4dce52fba99,MonsterAuction,v0.4.18,0 Ether,31,,1/20/2018
0xd139103f7338f6508b2cbc1d010b45df4346d90d,ImmlaDistribution,v0.4.19,0 Ether,31,,1/16/2018
0xc73a712c07d1415bab83d74910572dcb9ec52e47,Ubliex,v0.4.19,0 Ether,31,-,1/5/2018
0x018595b9622c574abc59eb0723b1c712c028ea5f,AidaToken,v0.4.20,0 Ether,31,,1/3/2018
0x62EBDECC5545882203b3d9236fa782AEa2295f39 (AlphabitcoPreICO),MintedTokenCappedCrowdsaleExt,v0.4.11,0 Ether,31,,12/31/2017
0x88B57814ff75eCEE6a79A0cdEc8547834cDF0b92,Martcoin,v0.4.18,0 Ether,31,-,12/28/2017
0xa9877b1e05d035899131dbd1e403825166d09f92 (MediaNetworkToken),MNTToken,v0.4.19,0 Ether,31,,12/16/2017
0xb93bbc949ab7e71769047d22c4053b35054d45ac,WAEP,v0.4.19,0 Ether,31,,12/15/2017
0x7c833af22bd7da8ad29541c35230d1c822e23889 (Ethchange),EthchangeToken,v0.4.11,0 Ether,31,,12/3/2017
0x58220043D3225D1120B271eBed9680C77353Ba04,MintedTokenCappedCrowdsaleExt,v0.4.11,0 Ether,31,,11/30/2017
0x6c3a7a00ea36045a04bae212bcf2200febb5b361,Unitycoin,v0.4.18,0 Ether,31,-,11/29/2017
0x383670AE601BDc30F15eEE3FAB8b55AbF997D097,MediaSifterSeedCrowdsale,v0.4.18,0 Ether,31,,11/29/2017
0xfc5c6c8015962e7035f3bdc5fe7ec94bedc77833 (EthealMultisigWallet),MultiSigWallet,v0.4.11,192.974484044752230463 Ether,31,,11/26/2017
0x66105e698aeb55dc0aec74a142958bef00430240,TssCrowdsale,v0.4.17,0 Ether,31,,11/3/2017
0x211db6b2cba3b95fb95ac479dd51d84a2fb61388,BOSS,v0.4.16,0 Ether,31,,10/20/2017
0xc0b1409a5c1a287250a3e974583d00a0010040e7,NatCoinCrowdsale,v0.4.11,0 Ether,31,,10/4/2017
0x960845b9ccce1b6cf283bb86868162aa7990c812,SSDToken,v0.4.16,0 Ether,31,,9/22/2017
0x34837d9dd34008c0dd8edac6a9a4dcd42fbccc3e,P4RTYToken,v0.4.24,0 Ether,30,,6/5/2018
0xf1f5e9c1e78b57d460cba544129bdadd1c6cad27,MapleCoin,v0.4.24,0 Ether,30,-,5/27/2018
0x750fe5a07d2fb8b8041c609479f7442771218db8,BCFToken,v0.4.24,0 Ether,30,-,5/23/2018
0xc2cdf9765d0cec5191ea4d45f4b4cd774672f148,CentralityGiftShop,v0.4.23,0 Ether,30,-,5/10/2018
0xa520524ea67040ad51b1b84cca82dfb19dfc6c19,Bounty0xEscrow,v0.4.23,0 Ether,30,-,5/7/2018
0xb941ef1f4f9593e211e4ca47b11cb5c2de43ba38,FFC,v0.4.23,0 Ether,30,-,5/2/2018
0xf76557d533e7adf2e74a9d9d8b833c73809ba7c1,CryptoCupVirtualMatch,v0.4.23,0.1555 Ether,30,-,4/29/2018
0x9c16cbb9f9bd827f6cbee556c7801073fbac2250,Lottery,v0.4.23,0.021 Ether,30,-,4/28/2018
0x711a1836b306d2eac12129c0b97da8931ee80fe2,GeXCHANGE,v0.4.21,0 Ether,30,-,4/15/2018
0x35091621797cfdb1728de26057fe3b4a0cbf636d,COSHATokenTWD,v0.4.18,0 Ether,30,-,4/4/2018
0xfb0357df5d18f95a0560a8cf10a33b0eca025a8d,COSHATokenCNY,v0.4.18,0 Ether,30,-,4/4/2018
0xc1086fa97549cea7acf7c2a7fa7820fd06f3e440,Dividends,v0.4.21,0.035770850202089948 Ether,30,,4/3/2018
0x6c558a4976e751391fb73dd61fa6a72c318d80b5,BitQ,v0.4.21,0 Ether,30,-,3/30/2018
0x39e339da9435a7cb34bc53c645f49b007b9e9730,CustomToken,v0.4.19,0 Ether,30,,3/30/2018
0xc3bc9eb71f75ec439a6b6c8e8b746fcf5b62f703,VormaToken,v0.4.18,0 Ether,30,-,3/29/2018
0xe4889fa16ba797a8a51196ec9389e4764576deae,BlockchainCutiesPresale,v0.4.21,2 wei,30,,3/28/2018
0xb577c2dff0394efeaaa27d8c28d2ee1a115a00dd,VortixTokenUSD,v0.4.21,0 Ether,30,,3/25/2018
0xa5f169399a678bfd87a97b933cc33c8217e0cc9a,TBECrowdsale,v0.4.19,0 Ether,30,,3/15/2018
0x72636c350431895fc6ee718b92bcc5b4fbd70304,preSale3,v0.4.21,0 Ether,30,-,3/9/2018
0xb8523ebe9426485e5d4b9ae64c541080390d7c40,GlowEther,v0.4.18,0 Ether,30,-,3/8/2018
0x20bA6D154e59e02A33B02b0DC3FE0a63F9968E51,MintedTokenCappedCrowdsaleExt,v0.4.11,0 Ether,30,,3/8/2018
0x6b91bc206eed0a8474f071339d1fd7ed7156f856,TzLibreToken,v0.4.20,0 Ether,30,,3/1/2018
0xce85675ea91f8afe2a67869a8b1f9136187dc772,PlanetToken,v0.4.18,0 Ether,30,,2/25/2018
0xc215f5d5ed6a00778bd312ecb4252166e0afdcf2,TokenERC20,v0.4.19,0 Ether,30,-,2/24/2018
0xa8df33a40fe2e3278e4d94a974f70778043fbd20,I2Presale,v0.4.20,5.845 Ether,30,,2/21/2018
0xe42d3e6a9ee8be4ab5062ab430e9eca9b0e235a7,BITNANO,v0.4.11,0 Ether,30,-,2/18/2018
0xa7b4390c1dfc6bdcc48d381cadcc650ce557c074,PrimelendPrivateSale,v0.4.18,0 Ether,30,,2/17/2018
0xAB1ec397ad92cDF7ed3Ef2F2b4b454cFF1CA74cC,MintedTokenCappedCrowdsaleExt,v0.4.11,0 Ether,30,,2/15/2018
0xda6b11e2d9dc140eebe589a9c799680b6dde7422,PepFarmer,v0.4.18,0 Ether,30,-,2/15/2018
0x47ced6e2c88355c75fedcbc1056bee39c25b4edf,WangWangToken,v0.4.21,0 Ether,30,-,2/15/2018
0x86af39a0e3b774d03ff7b57ab91018a62776f1ca,BBF15ChallengeCoin,v0.4.19,0 Ether,30,,2/14/2018
0x1e5e21172a8a0a1be14a19f451b101813b40a5ff,Moongang,v0.4.19,0 Ether,30,,2/13/2018
0xa82749c94ab7f921725624fb90e7600216169597,Counter,v0.4.19,0 Ether,30,-,2/13/2018
0x82ba2b46483266068f340d538dab41394d01c782,SaifuToken,v0.4.19,0 Ether,30,,2/12/2018
0x8c7d36631768c83feae33ec42a843cc2a2fa1897,GoldRaffle,v0.4.18,0.705 Ether,30,,2/6/2018
0x3C34071180ceb4213DA92D065f87aDcB835028c4,CryptoScams,v0.4.20,0.01 Ether,30,,2/6/2018
0x5f3c307905bacb2924b57117e9d2342271d74722,K5cTokens,v0.4.18,0 Ether,30,,2/3/2018
0xb94153f5d88cbc57c6ae2a498f17288c575793f3,Mainsale,v0.4.18,0 Ether,30,,2/2/2018
0x57951c31278a45ddb2051cacd9ada88b63c2276f,Prosperity,v0.4.19,0 Ether,30,,2/2/2018
0x692a0669337b0073b3bf5ef1e6b12bb2f3abcced,THETOKEN,v0.4.19,0 Ether,30,-,1/30/2018
0xa25d9e3c177a45265349d4bd37b23ec2669dea5b,BMVCoin,v0.4.18,0 Ether,30,,1/29/2018
0x88dd64fcf492b8370ba28e6d815eaa444bf2fd8e,Jwechain,v0.4.19,0 Ether,30,,1/28/2018
0x0dcfdb9f5496ed7f62dd0ac019c7daf184a66aef,LVRCrowdsale,v0.4.19,0 Ether,30,,1/25/2018
0x999e3102682c769a3fbd9faf64370c15eccdd007,RLSToken,v0.4.19,100 wei,30,-,1/24/2018
0x07c832778f2b54ff373b0a59d848b3fbc4939f34,AdvancedTokenGTH,v0.4.18,0 Ether,30,,1/20/2018
0x5983f1eB0508190e821E380A8Ed273725f5d927C,CryptoAngelCrowdsale,v0.4.19,0 Ether,30,,1/20/2018
